scenario,mode,vdd_v,initial_rvt_stages,initial_lvt_stages,capture_phase_s,sample_time_s,rvt_crossings_s,lvt_crossings_s,vdd_a_min_v,raw_xor_word,latch_word,captured_xor_word,corrected_xor_word,raw_bubble_count,start_index,end_index,one_run_length,valid,run_count,bubble_count,touches_left_boundary,touches_right_boundary,phase_id,phase_multiplier,case_id,glitch_depth_v,glitch_width_s,glitch_start_s,glitch_onset_rel_s,full_word_changed,encoded_state_changed,boundary_distance,jitter_boundary_distance,jitter_envelope,jitter_aware_detected
scenarios/134_glitch_medium_200mv_200ps_phi_p04_o0134_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.173837223e-09,1.206010969e-09,1.237982801e-09,1.269724354e-09,1.301589013e-09,1.333417303e-09,1.360616838e-09,1.379269165e-09,1.398589018e-09,1.417927821e-09,1.437206602e-09,1.456567114e-09,1.475914807e-09,1.495286034e-09,1.514500906e-09,1.533777598e-09,1.55315709e-09,1.572492506e-09,1.591873337e-09,1.611187062e-09,1.630526416e-09,1.649876579e-09,1.669234927e-09,1.688616809e-09,1.706554978e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.168503659e-09,1.18728628e-09,1.205917869e-09,1.224556103e-09,1.243207374e-09,1.261829194e-09,1.280506979e-09,1.299166208e-09,1.317689797e-09,1.336471767e-09,1.354679497e-09,1.36690472e-09,1.379628308e-09,1.392342052e-09,1.405087526e-09,1.41788939e-09,1.43060304e-09,1.442126517e-09]",0.9,000000000001111111110000000000,000000000111111111000000000000,000000000111111111000000000000,000000000111111111000000000000,0,9,17,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.15667931e-09,1.5667930999999997e-10,1,1,9,9,2,1
scenarios/135_glitch_medium_200mv_200ps_phi_m04_o0135_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.196757001e-09,1.228837874e-09,1.260603546e-09,1.292604198e-09,1.324412644e-09,1.356449076e-09,1.379474133e-09,1.398585541e-09,1.417868272e-09,1.437232804e-09,1.456635139e-09,1.475936375e-09,1.495312815e-09,1.514683376e-09,1.534016268e-09,1.55327463e-09,1.572582345e-09,1.591946109e-09,1.611156526e-09,1.630456472e-09,1.649867381e-09,1.669140311e-09,1.688516079e-09,1.706486982e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.180634378e-09,1.199674913e-09,1.218158527e-09,1.236825887e-09,1.255203079e-09,1.273919784e-09,1.292499508e-09,1.311012777e-09,1.329639522e-09,1.348287836e-09,1.366809076e-09,1.379305468e-09,1.391943724e-09,1.404700789e-09,1.417414817e-09,1.430185218e-09,1.441681624e-09]",0.9,000000001111110000000000000000,000000111111000000000000000000,000000111111000000000000000000,000000111111000000000000000000,0,6,11,6,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.170397745e-09,1.70397745e-10,1,1,5,5,2,1
scenarios/139_glitch_medium_200mv_200ps_phi_p04_o0139_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.196757001e-09,1.228837874e-09,1.260695003e-09,1.292533508e-09,1.324338869e-09,1.356151036e-09,1.379447796e-09,1.398554913e-09,1.417879844e-09,1.437195807e-09,1.456514088e-09,1.475881302e-09,1.495257723e-09,1.514438803e-09,1.533792831e-09,1.553021956e-09,1.572325197e-09,1.591689212e-09,1.611015129e-09,1.630295164e-09,1.649603342e-09,1.668928937e-09,1.688156407e-09,1.70623309e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.180634378e-09,1.199674913e-09,1.218158527e-09,1.236825887e-09,1.255155728e-09,1.273941806e-09,1.292332169e-09,1.310969904e-09,1.329589979e-09,1.348037137e-09,1.36656783e-09,1.379244053e-09,1.391881212e-09,1.404622454e-09,1.417431032e-09,1.430146411e-09,1.441672144e-09]",0.9,000000000001111111110000000000,000000000111111111000000000000,000000000011111111000000000000,000000000011111111000000000000,0,10,17,8,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.170397745e-09,1.70397745e-10,1,1,8,8,2,1
scenarios/140_glitch_medium_200mv_200ps_phi_m04_o0140_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.187087704e-09,1.220519733e-09,1.252289861e-09,1.284299691e-09,1.31628728e-09,1.348053916e-09,1.38007317e-09,1.399184496e-09,1.418459611e-09,1.43777217e-09,1.457196212e-09,1.476485083e-09,1.495847032e-09,1.515221663e-09,1.534608935e-09,1.553869862e-09,1.573242595e-09,1.592464706e-09,1.61173798e-09,1.631106907e-09,1.650400009e-09,1.669746412e-09,1.689153498e-09,1.707092145e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.192809063e-09,1.211787674e-09,1.230421077e-09,1.248976603e-09,1.267785863e-09,1.286479793e-09,1.304985505e-09,1.323593478e-09,1.342201221e-09,1.360798019e-09,1.379480515e-09,1.39225387e-09,1.404859948e-09,1.417641603e-09,1.43037153e-09,1.441825911e-09]",0.9,000000001111111000000000000000,000000111111100000000000000000,000000111111100000000000000000,000000111111100000000000000000,0,6,12,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.18411618e-09,1.8411618e-10,1,1,4,4,2,1
scenarios/144_glitch_medium_200mv_200ps_phi_p04_o0144_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.187087704e-09,1.220519733e-09,1.252396591e-09,1.284195568e-09,1.316046479e-09,1.34791919e-09,1.379895987e-09,1.399072028e-09,1.418347233e-09,1.4376658e-09,1.456991777e-09,1.476366065e-09,1.495741992e-09,1.515103571e-09,1.534379855e-09,1.553722925e-09,1.573122825e-09,1.59244348e-09,1.611778964e-09,1.631033605e-09,1.650409909e-09,1.66970351e-09,1.689078486e-09,1.707013759e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.192809063e-09,1.211787674e-09,1.230421077e-09,1.248990542e-09,1.26780004e-09,1.286379353e-09,1.304910171e-09,1.323511266e-09,1.342097011e-09,1.360645682e-09,1.379469828e-09,1.392243556e-09,1.404833448e-09,1.417637649e-09,1.430361949e-09,1.441890941e-09]",0.9,000000000001111111111000000000,000000000111111111000000000000,000000000011111111100000000000,000000000011111111100000000000,0,10,18,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.18411618e-09,1.8411618e-10,1,1,7,7,2,1
scenarios/145_glitch_medium_200mv_200ps_phi_m04_o0145_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.210722119e-09,1.243346603e-09,1.274959202e-09,1.307057722e-09,1.338824946e-09,1.370669866e-09,1.399410336e-09,1.418050219e-09,1.437300429e-09,1.456719265e-09,1.476055092e-09,1.495369882e-09,1.51459435e-09,1.533957103e-09,1.553325613e-09,1.572575062e-09,1.591817645e-09,1.611023377e-09,1.630380306e-09,1.649685347e-09,1.669056801e-09,1.688425277e-09,1.70641434e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.204891285e-09,1.224224739e-09,1.2429477e-09,1.261321671e-09,1.279990234e-09,1.298610077e-09,1.317197421e-09,1.335822699e-09,1.354435786e-09,1.373045038e-09,1.391593963e-09,1.404920963e-09,1.417530807e-09,1.430258815e-09,1.441722268e-09]",0.9,000000001111111000000000000000,000000111111100000000000000000,000000011111100000000000000000,000000011111100000000000000000,0,7,12,6,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.197834615e-09,1.9783461499999999e-10,1,1,3,3,2,1
scenarios/149_glitch_medium_200mv_200ps_phi_p04_o0149_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.210722119e-09,1.243293543e-09,1.275169557e-09,1.30705026e-09,1.338785864e-09,1.37053122e-09,1.399327997e-09,1.417973622e-09,1.437279251e-09,1.456603863e-09,1.475973556e-09,1.495323813e-09,1.514687537e-09,1.534010167e-09,1.55328028e-09,1.572652979e-09,1.591982804e-09,1.611271635e-09,1.630602722e-09,1.649952015e-09,1.669200745e-09,1.688594335e-09,1.70667917e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.204891285e-09,1.224224739e-09,1.242881437e-09,1.26139165e-09,1.279988769e-09,1.298580286e-09,1.31729685e-09,1.335627172e-09,1.354247893e-09,1.372811073e-09,1.391352268e-09,1.40475523e-09,1.417354295e-09,1.430083126e-09,1.441609969e-09]",0.9,000000000000111111111000000000,000000000011111111100000000000,000000000011111111100000000000,000000000011111111100000000000,0,10,18,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.197834615e-09,1.9783461499999999e-10,1,1,7,7,2,1
scenarios/150_glitch_medium_200mv_200ps_phi_m04_o0150_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.234147953e-09,1.266153404e-09,1.298006491e-09,1.329941529e-09,1.361821138e-09,1.393694264e-09,1.418514211e-09,1.437460369e-09,1.456834281e-09,1.476154242e-09,1.495474514e-09,1.514792396e-09,1.534062482e-09,1.553395434e-09,1.572697799e-09,1.592058559e-09,1.611447946e-09,1.630723583e-09,1.649942676e-09,1.669320111e-09,1.688687509e-09,1.706715779e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.216942592e-09,1.236436864e-09,1.254948645e-09,1.273635161e-09,1.29219973e-09,1.310800396e-09,1.329389675e-09,1.347932684e-09,1.366565452e-09,1.385179108e-09,1.403728325e-09,1.417586774e-09,1.430121645e-09,1.44161858e-09]",0.9,000000001111111100000000000000,000000011111110000000000000000,000000011111110000000000000000,000000011111110000000000000000,0,7,13,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.2115530500000002e-09,2.1155305000000002e-10,1,1,2,2,2,0
scenarios/154_glitch_medium_200mv_200ps_phi_p04_o0154_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.234147953e-09,1.266091722e-09,1.298001433e-09,1.329720845e-09,1.361586183e-09,1.393544225e-09,1.418411159e-09,1.437300782e-09,1.456678327e-09,1.476013477e-09,1.495295133e-09,1.514733008e-09,1.534057835e-09,1.553320029e-09,1.572642737e-09,1.592030133e-09,1.611387925e-09,1.630693501e-09,1.65006545e-09,1.669292084e-09,1.688623702e-09,1.706707726e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.216942592e-09,1.236436864e-09,1.255066166e-09,1.27366773e-09,1.292188665e-09,1.310868162e-09,1.329388864e-09,1.347997543e-09,1.36645356e-09,1.385227883e-09,1.403875624e-09,1.417686661e-09,1.430212878e-09,1.441728682e-09]",0.9,000000000000111111111000000000,000000000011111111100000000000,000000000011111111100000000000,000000000011111111100000000000,0,10,18,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.2115530500000002e-09,2.1155305000000002e-10,1,1,7,7,2,1
scenarios/155_glitch_medium_200mv_200ps_phi_m04_o0155_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.256861985e-09,1.288884883e-09,1.320795709e-09,1.352701608e-09,1.384549824e-09,1.416440779e-09,1.437454157e-09,1.456664699e-09,1.476057663e-09,1.495311882e-09,1.514658225e-09,1.533999888e-09,1.553348555e-09,1.572736851e-09,1.592080973e-09,1.611487738e-09,1.630695005e-09,1.650022568e-09,1.669407277e-09,1.68868154e-09,1.706711611e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.229167423e-09,1.248575619e-09,1.267275891e-09,1.286005752e-09,1.304642611e-09,1.323244648e-09,1.341820342e-09,1.36041347e-09,1.379053055e-09,1.397670127e-09,1.416096786e-09,1.430541294e-09,1.441801487e-09]",0.9,000000000111111100000000000000,000000011111110000000000000000,000000011111110000000000000000,000000011111110000000000000000,0,7,13,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.2252714850000002e-09,2.25271485e-10,1,1,2,2,2,0
scenarios/159_glitch_medium_200mv_200ps_phi_p04_o0159_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.256988941e-09,1.288981873e-09,1.320886885e-09,1.352673429e-09,1.384441178e-09,1.41646775e-09,1.437393595e-09,1.456607927e-09,1.475945475e-09,1.495314545e-09,1.5145228e-09,1.533889787e-09,1.553150086e-09,1.572490952e-09,1.591842282e-09,1.611158561e-09,1.63049848e-09,1.649850367e-09,1.669207469e-09,1.688589804e-09,1.706529436e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.229167423e-09,1.248785783e-09,1.267393913e-09,1.285883184e-09,1.304495304e-09,1.322990548e-09,1.341624098e-09,1.360187668e-09,1.379020515e-09,1.397654892e-09,1.416242025e-09,1.430473848e-09,1.441735938e-09]",0.9,000000000000111111111100000000,000000000011111111100000000000,000000000001111111110000000000,000000000001111111110000000000,0,11,19,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.2252714850000002e-09,2.25271485e-10,1,1,5,5,2,1
scenarios/160_glitch_medium_200mv_200ps_phi_m04_o0160_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.247527995e-09,1.280614432e-09,1.312556261e-09,1.344520727e-09,1.37640421e-09,1.408213324e-09,1.439295228e-09,1.457162357e-09,1.476472309e-09,1.495783959e-09,1.515041229e-09,1.53440702e-09,1.553782109e-09,1.573125287e-09,1.592350655e-09,1.611704282e-09,1.631082967e-09,1.650404834e-09,1.669775225e-09,1.689043595e-09,1.707093449e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.241369134e-09,1.260948068e-09,1.279640301e-09,1.298154415e-09,1.316803606e-09,1.33541609e-09,1.353949652e-09,1.372546552e-09,1.391157679e-09,1.409736631e-09,1.428323535e-09,1.44214519e-09]",0.9,000000000111111110000000000000,000000011111110000000000000000,000000011111111000000000000000,000000011111111000000000000000,0,7,14,8,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.2389899200000001e-09,2.3898991999999997e-10,1,1,1,1,2,0
scenarios/164_glitch_medium_200mv_200ps_phi_p04_o0164_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.247595059e-09,1.28058765e-09,1.312503484e-09,1.344474239e-09,1.376404261e-09,1.408216862e-09,1.439301228e-09,1.457148029e-09,1.476448246e-09,1.4957839e-09,1.515114789e-09,1.534487622e-09,1.553838081e-09,1.573240131e-09,1.592560498e-09,1.61189399e-09,1.631152176e-09,1.650517345e-09,1.669810782e-09,1.68911873e-09,1.707139255e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.241369134e-09,1.260976532e-09,1.279572881e-09,1.29818051e-09,1.316652106e-09,1.335345201e-09,1.353888433e-09,1.372482419e-09,1.391134126e-09,1.409730244e-09,1.428312448e-09,1.442129228e-09]",0.9,000000000000111111111100000000,000000000001111111110000000000,000000000001111111110000000000,000000000001111111110000000000,0,11,19,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.2389899200000001e-09,2.3898991999999997e-10,1,1,5,5,2,1
scenarios/165_glitch_medium_200mv_200ps_phi_m04_o0165_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.271101326e-09,1.303186551e-09,1.334995232e-09,1.366960792e-09,1.398883819e-09,1.43077198e-09,1.457297423e-09,1.476003425e-09,1.495339701e-09,1.514678269e-09,1.534019532e-09,1.553358756e-09,1.572742414e-09,1.592110033e-09,1.611467135e-09,1.630765181e-09,1.650071817e-09,1.669455499e-09,1.68880256e-09,1.706870945e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252632843e-09,1.273038889e-09,1.291681331e-09,1.310291049e-09,1.328939401e-09,1.347555467e-09,1.366172428e-09,1.384741207e-09,1.403378782e-09,1.421958447e-09,1.438271826e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.2527083550000001e-09,2.5270835499999996e-10,0,0,0,0,2,0
scenarios/169_glitch_medium_200mv_200ps_phi_p04_o0169_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.271143473e-09,1.303249883e-09,1.335071451e-09,1.366855631e-09,1.398708471e-09,1.430651773e-09,1.45726446e-09,1.475999746e-09,1.495295324e-09,1.514716091e-09,1.533988909e-09,1.553330866e-09,1.572692577e-09,1.592039441e-09,1.611341183e-09,1.630619798e-09,1.649957299e-09,1.669254255e-09,1.688610968e-09,1.706566659e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252679087e-09,1.27313436e-09,1.291784762e-09,1.310391468e-09,1.329013817e-09,1.347624938e-09,1.366033615e-09,1.38477062e-09,1.403465932e-09,1.42209153e-09,1.438675341e-09]",0.9,000000000000011111111100000000,000000000001111111110000000000,000000000001111111110000000000,000000000001111111110000000000,0,11,19,9,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.2527083550000001e-09,2.5270835499999996e-10,1,1,5,5,2,1
scenarios/170_glitch_medium_200mv_200ps_phi_m04_o0170_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.293887966e-09,1.325824385e-09,1.357753308e-09,1.389695889e-09,1.421464386e-09,1.453519482e-09,1.47615175e-09,1.495314977e-09,1.514635549e-09,1.533915186e-09,1.553173552e-09,1.572488049e-09,1.591828094e-09,1.611166672e-09,1.630560035e-09,1.649835407e-09,1.669058489e-09,1.688434238e-09,1.706495638e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265419788e-09,1.285145149e-09,1.30380455e-09,1.322444685e-09,1.341110171e-09,1.359722031e-09,1.378310933e-09,1.396922562e-09,1.415571106e-09,1.432151513e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.2664267900000001e-09,2.6642678999999995e-10,0,0,0,0,2,0
scenarios/174_glitch_medium_200mv_200ps_phi_p04_o0174_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.294003416e-09,1.325923043e-09,1.357719724e-09,1.389799589e-09,1.421613981e-09,1.453652217e-09,1.47619285e-09,1.495357294e-09,1.51467144e-09,1.533949736e-09,1.553296193e-09,1.572647815e-09,1.592008801e-09,1.611332108e-09,1.630609316e-09,1.649919784e-09,1.669157839e-09,1.688375649e-09,1.706390174e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.26549529e-09,1.285225874e-09,1.303894559e-09,1.322597407e-09,1.341229346e-09,1.359495044e-09,1.378291899e-09,1.396950802e-09,1.415527712e-09,1.431960454e-09]",0.9,000000000000011111111110000000,000000000001111111110000000000,000000000001111111111000000000,000000000001111111111000000000,0,11,20,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.2664267900000001e-09,2.6642678999999995e-10,1,1,4,4,2,1
